Site_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Institution
Magodzoni_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002210089386332213,0.006085416075422183,0.09486529985388624,0.3672179240882519,0.51548941576812,0.5567126101026161,0.536740639157556,0.4713992053191977,0.3662093083223592,0.22955546140384905,0.07446587525805465,0.0,0.0,0.0,0.0,0.0,0.0,School
Maiyini_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007076996456617701,0.08293337325395772,0.41550832089163797,0.539345123015203,0.5588957323053675,0.5353228208511479,0.4683646642358256,0.36291013165339797,0.22644914648236525,0.07032451190075664,0.0,0.0,0.0,0.0,0.0,0.0,School
Majoreni_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005214211738205633,0.0029467898711359715,0.011569036963067636,0.03832913260298415,0.07780637317364669,0.09191521514994537,0.07233439432710097,0.022581341209634856,5.675464667958539e-07,0.0,0.0,0.0,0.0,0.0,School
Makamini_Dispensary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020138637631726537,0.21524612734401755,0.8633628648752393,1.1275625244740224,1.2466980630543643,1.2712515511346436,1.2109926187655922,1.0642381351688441,0.828532248399523,0.5131338495119251,0.1615153900944547,0.0,0.0,0.0,0.0,0.0,0.0,Clinic
Makonjeni_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001211398343262085,0.03328558209052796,0.18776013813854045,0.3817749842163296,0.47979989761752984,0.5228856712083909,0.5145344453616866,0.4548780672705525,0.3549046800327582,0.226763695597707,0.07153417564698945,0.0,0.0,0.0,0.0,0.0,0.0,School
Malkadaka_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.291892213614959e-06,0.013525378833737545,0.1271231166984144,0.3321544121017137,0.49175658465793887,0.5568043057897915,0.5458962525800176,0.4812242169565253,0.37449442745371203,0.23747445272416529,0.07532717943375368,4.736012129648062e-05,0.0,0.0,0.0,0.0,0.0,School
Mama_Saleti_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003814941829956396,0.14410028807250827,0.4099843174349912,0.5198680112310409,0.5753369070665404,0.5876995303167791,0.5647250202583622,0.5005586549220639,0.39570993829317747,0.2538063661925212,0.090057123970186,8.692394973994287e-06,0.0,0.0,0.0,0.0,0.0,School
Mapawa_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002511829314156097,0.05555723331529162,0.3377339819378883,0.5216513700042299,0.5547780138174156,0.5340697836105321,0.4704605610916976,0.36299501760870834,0.22516432212296855,0.06827660420438435,3.3587701543101016e-07,0.0,0.0,0.0,0.0,0.0,School
Maphanga_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001486800612446775,0.15104479971975768,0.4481903937744122,0.5337464614229787,0.5521914011289001,0.5298557837871459,0.46043840637578504,0.3554320992417882,0.21924585390448356,0.07399782101539877,0.0,0.0,0.0,0.0,0.0,0.0,School
Marafiki_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017743612392217122,0.16565421577175796,0.38975338320078706,0.503114713718599,0.5547680803980595,0.5610094301796448,0.5323662973332962,0.46832986769790935,0.36049101919541215,0.21869968644655827,0.0642212471472458,0.0,0.0,0.0,0.0,0.0,0.0,School
Mataarba_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.123515852264193e-05,0.03687108780698311,0.27248168520054844,0.4699286754542233,0.5680270406913962,0.5871311603739655,0.564250111682582,0.5003403093018061,0.3948108693149288,0.2511918384554379,0.08557053645916984,1.4244466584317263e-06,0.0,0.0,0.0,0.0,0.0,School
Matagari_primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010484762535337344,0.1126114180104877,0.32095002343369616,0.41750068390049666,0.45769926035061015,0.4834523969211428,0.4218136286577348,0.31097439712837116,0.20835618425114233,0.0721943230888981,0.0,0.0,0.0,0.0,0.0,0.0,School
Matolani_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.711968681568821e-06,0.11444695959307881,0.3359217006594218,0.46671845377532906,0.5364853161057646,0.5488234334587823,0.526070581961194,0.46464516328817246,0.3533000588164558,0.21696853940750088,0.06970636100865212,0.0,0.0,0.0,0.0,0.0,0.0,School
Mawe_Mabomu_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004884675029418519,0.02578209546333462,0.2292719459790384,0.4848561602133795,0.5508497318169027,0.5346090166711975,0.46903199948984603,0.3608720614135579,0.21698391402781195,0.05580242391013247,0.0,0.0,0.0,0.0,0.0,0.0,School
Maya_Island_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.626727166727702e-05,0.07315680817058788,0.19709239992399322,0.36883971120908765,0.49621621236846375,0.530387420363408,0.5129830005665774,0.45165094592072375,0.35094720344645475,0.21699408776813553,0.06546548750809164,0.0,0.0,0.0,0.0,0.0,0.0,School
Mazola_Dispensary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013757605477936573,0.08505691536200012,0.6024275290612076,1.0718361426802798,1.2324753618467144,1.2709878921420983,1.2062621919582925,1.0663220588319449,0.8330879150865441,0.5166428337533168,0.1636195529103269,0.0,0.0,0.0,0.0,0.0,0.0,Clinic
Mbararani_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002731274694589244,0.051996049028938326,0.3113274435031249,0.49011274109762004,0.5546755845057149,0.5660744259848476,0.5409071291509285,0.475528830143123,0.3698665029857429,0.22982810893725159,0.0709812301128551,0.0,0.0,0.0,0.0,0.0,0.0,School
Mbilini_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004004764555711251,0.16742023841505838,0.4067803043113139,0.5149854903835284,0.5676593064075667,0.5767231585861651,0.5503531020175993,0.48490315734609607,0.3800808261141483,0.24020274796409558,0.08263709464674479,0.0,0.0,0.0,0.0,0.0,0.0,School
Mbita_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010894576864719045,0.019511296446127507,0.07025793807016785,0.15075530180657984,0.253233343450057,0.3248087658961456,0.3503671681645709,0.2985926978200176,0.18766170785096672,0.047482615585881426,0.0,0.0,0.0,0.0,0.0,0.0,School
Mbulia_Dispensary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004336149611690351,0.15149127559570094,0.8997849333349865,1.198246810566212,1.3184369761219223,1.334291246456336,1.2701409704866393,1.1114563922492755,0.864979066876664,0.5527252965084052,0.2041794441638936,2.0496454750686763e-06,0.0,0.0,0.0,0.0,0.0,Clinic
Mchinjirini_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.489083244738867e-06,0.0015624773897138066,0.035360038576707116,0.1587568412455651,0.3327789312466785,0.41895881133734614,0.42433179685945593,0.35982735937199173,0.28156969750335803,0.17204698377016903,0.04376399177028467,0.0,0.0,0.0,0.0,0.0,0.0,School
Melikubwa_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010732568544519979,0.018856688591392796,0.166103522634383,0.4149345840035932,0.5077836217650683,0.5340685152719494,0.5112763514606309,0.44765313734906126,0.343855851324881,0.20994910688722537,0.05824072125889007,1.2592647442173245e-06,0.0,0.0,0.0,0.0,0.0,School
Merti_Muslim_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015656835126469093,0.17116441528738596,0.36540833793841876,0.5111721903244439,0.5643264854594147,0.5595594792497717,0.4987145118089709,0.3927719380201251,0.2506336083168977,0.08735447114323015,0.0,0.0,0.0,0.0,0.0,0.0,School
Mgange_Dawida_Health_centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02653098029579926,0.34945491372220416,0.6655345183617761,0.9568777829320029,1.0817556381606905,1.1069073905834574,1.0607244296310363,0.9456937594678035,0.7289317881719941,0.46062751698827326,0.15308619888159436,7.507327822339879e-06,0.0,0.0,0.0,0.0,0.0,Clinic
Mgange_Nyika_health_centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04754517174014343,0.5249420234237087,0.8392793488962729,1.055721896528074,1.1607231826343942,1.1700561721955565,1.120730927908895,1.009968425223908,0.8022412335955031,0.5153113554613088,0.18829491049032124,5.114374999770597e-06,0.0,0.0,0.0,0.0,0.0,Clinic
Mikameni_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019514728952682142,0.03794991473006491,0.1949781443360958,0.3895736164798064,0.47429163323528856,0.4821750564635,0.4311395461367791,0.3354397428283097,0.20259387304704582,0.05175223500207573,0.0,0.0,0.0,0.0,0.0,0.0,School
Mitangani_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001188587410771071,0.09642364160724919,0.39499828579267793,0.5099427931356773,0.5632528303599823,0.5732434897184145,0.5470491763061318,0.4815190395076982,0.37483549861277077,0.2338466913631936,0.07634860537082648,0.0,0.0,0.0,0.0,0.0,0.0,School
Mitangoni_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7209132445151055e-06,0.02523421354175149,0.3070965893777112,0.5055731739764328,0.547805616008054,0.5300063766405423,0.46500050267565224,0.3599018741912224,0.2208402263507395,0.06428328580731298,0.0,0.0,0.0,0.0,0.0,0.0,School
Mitulani_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001093767536744818,0.05869521821065202,0.16428957122011661,0.3577016460489742,0.49751708703064906,0.5260949441987692,0.504252725161534,0.4398827200949026,0.33171192264415,0.1953149555773176,0.045448680026367476,0.0,0.0,0.0,0.0,0.0,0.0,School
Mitunguni_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286342994298265e-05,0.13232057918396697,0.3736071425984624,0.4827945696635311,0.5383460714161858,0.5535410096211196,0.5292060475233773,0.464501072888895,0.36125412446219557,0.22593665687487174,0.07407379704637114,0.0,0.0,0.0,0.0,0.0,0.0,School
Mkuluni_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.626471691021918e-07,0.018374650555828743,0.08472045077402375,0.18321226168029936,0.3067274467173025,0.4297634986225887,0.4604035199430873,0.4169578242682148,0.31923129656908883,0.1949610371054299,0.05675960583973128,3.7644021102814806e-06,0.0,0.0,0.0,0.0,0.0,School
Mlilo_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.277892337996051e-05,0.007676381015652815,0.24366428624853484,0.49550255175663616,0.5528483671508392,0.571392859763277,0.5413488150299098,0.4729685818142627,0.3588181469207518,0.2192938626902361,0.07087563669472398,0.0,0.0,0.0,0.0,0.0,0.0,School
Mlola_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005849073608826166,0.2098469659661099,0.4646350763146824,0.5383433690235436,0.5508432275886185,0.5259827794759807,0.46048655610151634,0.35614888680506146,0.21759845886208823,0.059754004656225504,0.0,0.0,0.0,0.0,0.0,0.0,School
Mogore_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009580534174254862,0.18587853815299932,0.41234951481978194,0.5185418087857974,0.5732805781886933,0.5854392517540552,0.5612653252700645,0.4951397223514582,0.3889764066793518,0.24780200694249646,0.08639530871906433,1.8586049736358293e-05,0.0,0.0,0.0,0.0,0.0,School
Mrima_Wa_Kuku_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010278384072693934,0.04042549434342682,0.2540600703899076,0.4676976150955195,0.5328566377170231,0.5452113942064178,0.5202787465885894,0.4562235948550341,0.35506128990850083,0.21834744160605857,0.062253464878939256,0.0,0.0,0.0,0.0,0.0,0.0,School
Mtsamviani_Secondary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021792509015771904,0.002691475256937242,0.016163125130516175,0.12538253391718168,0.23246447737663178,0.2634052264242616,0.23126917127509378,0.14332751952551703,0.037809640275575755,0.0,0.0,0.0,0.0,0.0,0.0,School
Mtsangatamu_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,3.8134215020675387e-06,0.002889036149855596,0.02813437173522243,0.2055817011391293,0.3732705098109602,0.4698728681599518,0.5195010514321045,0.4987241809936439,0.4346464040833966,0.33277648245546937,0.19562740248864824,0.046688382855135234,2.3199514093385147e-05,0.0,0.0,0.0,0.0,0.0,School
Mtumwa_Dispensary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0624577579804076e-05,0.009168047851659766,0.08390412207999108,0.4490590533383796,0.9476425739941451,1.1047265911164006,1.100703567009817,0.9738901323206118,0.7530119836296919,0.4722234044317971,0.14901976767135872,9.696916869550227e-05,0.0,0.0,0.0,0.0,0.0,Clinic
Muchuro_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037578235048753114,0.2521154627351261,0.4215613596896409,0.5309723483113186,0.5848859101391002,0.596590826241906,0.5731113628227633,0.5084184554836788,0.4028785846813726,0.2597118993339975,0.09647883015301911,1.233505882604605e-05,0.0,0.0,0.0,0.0,0.0,School
Mugumoni_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017581823438762292,0.09589915815560893,0.2737867489072316,0.46105912400874244,0.554940691681138,0.5711206686171701,0.5448007678240963,0.47934360571729645,0.37268955566014506,0.23443201877250397,0.07977415870011494,0.0,0.0,0.0,0.0,0.0,0.0,School
Muhumkulu_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023988615994038304,0.013817156225467694,0.1270506086321605,0.23389039490848398,0.36434071906461407,0.43261046668608516,0.3985910726877078,0.30929770775603277,0.1775350945627809,0.03235532639616909,0.0,0.0,0.0,0.0,0.0,0.0,School
Munandanur_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006650238529786795,0.05875567161950566,0.2784038642602019,0.46360626205258426,0.5513182746630972,0.569646717597382,0.5478849815377395,0.4838011707282506,0.3785862382997192,0.23569464629384307,0.07255345613509975,0.0,0.0,0.0,0.0,0.0,0.0,School
Mwaluvuno_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011568208803680996,0.09969270143592553,0.34187222707307996,0.4562127400184633,0.4858908168160359,0.47004868987028886,0.41009680972512347,0.30895049052531853,0.1754766432065373,0.04309926781907293,0.0,0.0,0.0,0.0,0.0,0.0,School
Mwamambi_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020662336985485742,0.07363253812878923,0.23965028042113665,0.4632220912101239,0.5583714422754797,0.5699192873709676,0.5423416826873091,0.47689027022907765,0.37338653556410545,0.23665899930370163,0.08408472586057351,2.161687668462041e-06,0.0,0.0,0.0,0.0,0.0,School
Mwamtsefu_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004882193100315405,0.032039484131283796,0.22379919219118188,0.4215948560223347,0.4897707320543714,0.4887429320049955,0.43033620412312495,0.3328915737361105,0.2099695465064718,0.0678073999110712,0.0,0.0,0.0,0.0,0.0,0.0,School
Mwangani_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.868499622003136e-05,0.009357685798990949,0.12728830196540203,0.40018555353114704,0.48651419105208743,0.46882370099631443,0.38251817775491415,0.27468562829534204,0.16199407839404895,0.02963851431697568,5.904014598125859e-09,0.0,0.0,0.0,0.0,0.0,School
Mwangaza_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183621331717296,0.07266485704681819,0.3300833765715262,0.4926242405789775,0.5505021590912803,0.5625534014740726,0.5374578077215645,0.47239586719063287,0.36742197257517234,0.22973273023421648,0.07217222623364947,0.0,0.0,0.0,0.0,0.0,0.0,School
Mwanza_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011175768466519208,0.08962522480395085,0.3634438907825048,0.4943495513825834,0.551122464066538,0.560258721853949,0.5347031292113186,0.460514034775697,0.3559253547218633,0.2202264200928385,0.06758951395022512,0.0,0.0,0.0,0.0,0.0,0.0,School
Mwanzwani_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.093910274861022e-05,0.01589411853471725,0.09411644264923312,0.34594757552209865,0.4969594027016433,0.5226501095464542,0.4998914575731398,0.43549888732475467,0.33419460911641313,0.19846087908473664,0.04483071799810529,0.0,0.0,0.0,0.0,0.0,0.0,School
Mwele_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.830184757456695e-06,0.023738912402662134,0.28702987630285703,0.499217751402828,0.5617320945584778,0.5736658964486623,0.5485837861010188,0.48156164393863915,0.37496768412565507,0.23393363122064048,0.07617423689774859,0.0,0.0,0.0,0.0,0.0,0.0,School
Mwembe_Kati_Dispensary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012411769890647722,0.10030243778283798,0.31914760085770216,0.8029774940366605,1.1201420777920916,1.1819746479533604,1.1439917397440151,0.9981795931093035,0.7663230415050623,0.4530770981467252,0.10596775764692645,0.0,0.0,0.0,0.0,0.0,0.0,Clinic
Nabeiye_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036201151382277634,0.1609804579560829,0.38908804655680457,0.5426255008676303,0.5702456443434457,0.5572910886404202,0.5028998285747602,0.4088135365665284,0.2731169848505214,0.11098582724583445,8.350210643157716e-05,0.0,0.0,0.0,0.0,0.0,School
Nagaa_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023208450740559838,0.2701266229309107,0.5021420630938376,0.5713471639767536,0.5866943621966076,0.564939690652974,0.5026693170021324,0.3961109894622435,0.2544912282521262,0.09223403025333765,1.0856403539970126e-07,0.0,0.0,0.0,0.0,0.0,School
Nakaalei_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020732747860973684,0.15362133727375554,0.3794549422088856,0.5262900794901365,0.5545739050331016,0.5384153405012728,0.48846148015588464,0.39347372221714255,0.26074939722089147,0.10342013130444178,4.2654187853793266e-05,0.0,0.0,0.0,0.0,0.0,School
Nakitoekakumon_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010257103706641848,0.044848682342260186,0.09914739109237387,0.22770010639716223,0.48756948953670515,0.5681693757492386,0.5633146775910068,0.5101629307753215,0.4147445173160824,0.2833350542311761,0.12612036817222516,0.0022855146552263014,0.0,0.0,0.0,0.0,0.0,School
Namakat_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2660396564526866e-05,0.03963295102494252,0.3362307636593291,0.4897059396417934,0.5580493507306755,0.5756651500643863,0.561324605585015,0.5074115730794259,0.41280550083932,0.2789844100616036,0.11881472991885868,0.0002064404292839132,0.0,0.0,0.0,0.0,0.0,School
Namortung_a_Boys_Secondary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001684609711157569,0.011584282020192785,0.08294852135589664,0.17821590925993328,0.28123791829797057,0.3482341392388133,0.3593222260091764,0.3057592248250368,0.192487913726351,0.06141162917275996,0.0006043287068628001,0.0,0.0,0.0,0.0,0.0,School
Naroo_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014196182471041022,0.13739292110397788,0.3628974737202029,0.4964622617089377,0.533539709357118,0.527458584304635,0.477774566698226,0.38451403804620515,0.24963464264926916,0.09242535376100643,0.0002833334718873555,0.0,0.0,0.0,0.0,0.0,School
Ndugu_Zangu_Integrated_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006421468418992415,0.1505207431466138,0.38259265013405974,0.5008074913110427,0.5406516258894283,0.5373894121821503,0.4762428297042376,0.37225830915234537,0.23367599756303178,0.07351731408083495,0.0,0.0,0.0,0.0,0.0,0.0,School
Ngoloko_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005250835783454662,0.030583736456020073,0.1985629144080471,0.43253191176172107,0.5138145567177891,0.5325008095993539,0.5132570185976192,0.451646158572984,0.3477691174455546,0.2178109688045734,0.0640079230600179,0.0,0.0,0.0,0.0,0.0,0.0,School
Nyango_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004011597524014376,0.08235618634848804,0.3856578908397161,0.5274521154753541,0.5544528129177201,0.5332022239240465,0.46787751920569376,0.3629443872664384,0.2239238194330049,0.06536639576628935,0.0,0.0,0.0,0.0,0.0,0.0,School
Paola_Katsuhanzala_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004880858186704043,0.043846693531783755,0.13851794935701406,0.249158717945145,0.3486432244681237,0.4449603395842852,0.4871536907366968,0.44208311282288604,0.3405285789585982,0.20375639213487212,0.05648448481949368,0.0,0.0,0.0,0.0,0.0,0.0,School
Pumwani_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004807000995291775,0.05821182979111017,0.14657994422108916,0.3285933590833725,0.4296678610191613,0.40274645590913,0.31022547358919017,0.1718616711485629,0.02252490975782099,0.0,0.0,0.0,0.0,0.0,0.0,School
Sagalato_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1599511472643837e-06,0.028371227668010108,0.11457467073470841,0.3149688239474567,0.44032408692805275,0.5175243656700574,0.5031915399500417,0.442147598816443,0.3379276448408793,0.19555480032271527,0.04185509077826013,0.0,0.0,0.0,0.0,0.0,0.0,School
Sagalla_Health_Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04544685511424349,0.2872324958042265,0.48628596812560615,0.6688679918218032,0.8366199965370767,0.9088336641577616,0.9723956007188765,0.915191452154744,0.7283942045319266,0.4493233305139448,0.1600677705932918,0.00030415842060319595,0.0,0.0,0.0,0.0,0.0,Clinic
Saghaighu_dispensary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035574590380620975,0.15629038476589946,0.356703286681822,0.7621702148317389,1.1023004715373987,1.1863449829575496,1.1502374527655308,0.9966224199007656,0.7647797361397094,0.4656411770088883,0.13202132126196728,9.866460187403334e-06,0.0,0.0,0.0,0.0,0.0,Clinic
Salim_Mvurya_Secondary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021992026390777113,0.12016783182163837,0.36379098500137597,0.4511752876420992,0.4711013447304237,0.4574386245409263,0.3993281371873305,0.3060213875931902,0.186010587927982,0.0574934048874462,0.0,0.0,0.0,0.0,0.0,0.0,School
Sembe_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04647691672111029,0.31094994588783675,0.47029622303658314,0.5319719514480713,0.5406243499542105,0.5179104655140389,0.4499853944390155,0.34867229506691066,0.21692816570566645,0.06596931876735772,0.0,0.0,0.0,0.0,0.0,0.0,School
Shakahola_Dispensary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005676834201650267,0.020448586210569577,0.16108638154085977,0.6615758990274464,1.110821891958776,1.2089476680130369,1.1668430529342149,1.0261980200774263,0.7862804867797222,0.47632367011176335,0.11741682212950767,0.0,0.0,0.0,0.0,0.0,0.0,Clinic
Shambani_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012850987975628432,0.05149659240743683,0.1528507193379551,0.2828804089270377,0.3766706761724968,0.4205901512540689,0.4297993855618446,0.37080823318379985,0.3126595258820253,0.2125420349765095,0.06684162264640003,5.536097147651141e-07,0.0,0.0,0.0,0.0,0.0,School
Shauri_Moyo_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077629624722653475,0.14491734794006403,0.40015916227324916,0.5065529026704187,0.5583931597893051,0.5689667336353685,0.5424862293711037,0.477027876284799,0.3729108123283917,0.2357561544746011,0.0798662193637287,0.0,0.0,0.0,0.0,0.0,0.0,School
Silaloni_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005872513908126978,0.09292134181164369,0.3105612744891155,0.4867651289044081,0.511281187231292,0.4495979222303384,0.35069117012268164,0.22072137524993607,0.06866880907699235,0.0,0.0,0.0,0.0,0.0,0.0,School
Simanya_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008185552575953458,0.05774507526433395,0.29686917924979456,0.47067572748732556,0.5367474504739693,0.5284964822894365,0.4652336051678344,0.36247270760470324,0.2201823603627131,0.06096318222255597,0.0,0.0,0.0,0.0,0.0,0.0,School
Tata_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000459337558368141,0.049709239771451606,0.18823755348473628,0.37839322736703485,0.46638042306258337,0.48386450559506755,0.4684121030640126,0.4166369496913422,0.3277885452538941,0.2088382344798203,0.07188773334814409,3.368194696337835e-06,0.0,0.0,0.0,0.0,0.0,School
Tiwi_Boys_Secondary_school,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014914571995757625,0.1360801948701993,0.3619457237275554,0.46528073738340375,0.5317770272898956,0.5516756835098054,0.5313403371913921,0.4678728506776913,0.362543899267759,0.2245448621800737,0.07082416468613069,3.5803688105805295e-06,0.0,0.0,0.0,0.0,0.0,School
Todonyang_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023246320039098157,0.09000082914390972,0.2193459960474404,0.36911114902693604,0.5029257558951029,0.5405193066626826,0.533537115268882,0.4849168025022918,0.3938186396500123,0.2614741609042557,0.1033918996108298,0.0014762381206724913,0.0,0.0,0.0,0.0,0.0,School
Uhuru_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020063673246994746,0.06308401909829403,0.2989907096160001,0.4622084027798426,0.5483136344695875,0.5722093967605554,0.5517547908768875,0.4880944312563575,0.3864474881616622,0.24558688523378677,0.08089276692023231,4.358619282352896e-06,0.0,0.0,0.0,0.0,0.0,School
Vithunguni_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012039704894881861,0.018362677244022196,0.3230583925412182,0.4986152778680247,0.559010862497487,0.5707982491434243,0.5457515307555614,0.4790285818232424,0.372734227069285,0.23358578614591535,0.07574729804081819,0.0,0.0,0.0,0.0,0.0,0.0,School
Watala_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005009344031950282,0.10064251010243941,0.30353570855738043,0.425293030067191,0.5244895544582474,0.5461253321553597,0.4937559727806014,0.44352002943348895,0.35786121319652275,0.2210574836201389,0.06466481029586396,6.759973466670685e-07,0.0,0.0,0.0,0.0,0.0,School
Werugha_Health_facility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171507491001718,0.24708581437350632,0.4285611129838051,0.5556676195172675,0.7108913101786241,0.9104006530652153,0.9959866429447362,0.9398503637744986,0.7374839079634207,0.4536028579891785,0.14733322662420917,8.680175224874952e-05,0.0,0.0,0.0,0.0,0.0,Clinic
Yapha_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0748834291140148e-05,0.012797630538100667,0.09088053054055786,0.2699530433603933,0.41424723467142444,0.46630032854050657,0.473304547909988,0.4362654348487554,0.3489392876120843,0.22313185434313465,0.07284535330475578,0.0,0.0,0.0,0.0,0.0,0.0,School
Ziwani_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005869228846458748,0.10857093152196345,0.35231597451745467,0.46890063226853207,0.5325985666525831,0.5604670883886007,0.5403690888123985,0.4765494240121532,0.37193944943318313,0.23207312907294977,0.0751309600160197,4.483069536111224e-08,0.0,0.0,0.0,0.0,0.0,School
Ziyaradundo_Primary_School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003945784145324353,0.0020332283434198965,0.032882434724011665,0.09714230778096916,0.21458838516722487,0.42226268169343834,0.4822857925977114,0.4491256216599288,0.35907774760460376,0.22451075139141058,0.07002842120748662,9.728394574606393e-07,0.0,0.0,0.0,0.0,0.0,School
